-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
-118.92517812606032,36.485821
